Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";"Concluída";
2025;1;"1190";"1317";"0281";"068A";"Zoneamento Ambiental Municipal - ZAM";"O Zoneamento Ambiental Municipal - ZAM é instrumento metodológico de zoneamento ambiental, em consonância com a Política Nacional do Meio Ambiente e o Estatuto das Cidades, que visa contribuir para a relação sustentável do ambiente natural com o ambiente construído e para a prestação de serviços ecossistêmicos como pressupostos para o ordenamento do território dos municípios nos diversos biomas brasileiros.";"44000";"DMUR/SQA/MMA";"Está prevista a regulamentação do instrumento por meio de Decreto, com vistas a contribuir nos processos de planejamento urbano e ambiental de forma integrada.";"Não";"";"Não";
2025;1;"1190";"1317";"0285";"068F";"Consolidação do Código de Proteção, Defesa, Bem-estar e Direitos Animais";"A medida institucional objetiva o aperfeiçoamento do arcabouço normativo da gestão da fauna, com vistas à minimizar os impactos das atividades humanas sobre essas espécies.";"44000";"DPDA/SBIO/MMA";"Serão produzidas revisão de normativos e proposição de novas normas.";"Não";"";"Não";
2025;1;"1190";"1317";"0285";"0692";"Elaboração da Agenda Nacional de Proteção, Defesa, Bem-estar e Direitos Animais";"Busca-se editar Portaria do MMA com diretrizes nacionais com vistas a promover a proteção, defesa e bem-estar e direitos animais.";"44000";"DPDA/SBIO/MMA";"1) Serão ofertadas ações de capacitações de atores envolvidos na implementação da agenda. 2) Será elaborado o Plano Nacional de contingência de desastres, abrangendo a proteção de animais. 3) São realizados fórum para participação social.";"Não";"";"Não";
2025;1;"1190";"1317";"0285";"0691";"Elaboração do Programa Nacional de Manejo Populacional Ético de Cães e Gatos";"Busca-se editar instrumento normativo com diretrizes nacionais com vistas a promover o manejo populacional ético de cães e gatos. O manejo populacional ético de cães e gatos ajuda na gestão ambiental urbana e rural colabora com o controle da poluição e contaminação e na mitigação dos impactos negativos das atividades humanas.";"44000";"DPDA/SBIO/MMA";"1)Será desenvolvido e implementado o Sistema de Controle de Animais Domésticos - SICAD. 2) Buscará o fortalecimento institucional de entes federados para a construção e implementação da política nas respectivas esferas. 3) São realizados fóruns para participação social. 4) Buscará o input de receitas ao orçamento público federal para fomentar a realização ações de manejo populacional.";"Não";"";"Sim";
2025;1;"1190";"1317";"0285";"0845";"Sistema do Cadastro Nacional de Animais Domésticos (SinPatinhas).";"O SinPatinhas oferece à sociedade o registro de cães e gatos de forma gratuita, sem qualquer tipo de cobrança ou taxa. O objetivo é centralizar informações sobre animais domésticos no território nacional em uma base de dados unificada, direcionada à gestão de políticas públicas voltadas à saúde e à proteção animal.";"44000";"DPDA/SBIO/MMA";"A ferramenta servirá para que tutores, ONGs, estados e municípios cadastrem os animais sob sua responsabilidade. Os responsáveis devem acessar o sistema com seu login do Gov.br e registrar seus cães e gatos. Todas as informações pessoais estarão protegidas pela Lei Geral de Proteção de Dados (LGPD) e não serão expostas publicamente. Cada animal registrado receberá um RG Animal ? uma carteirinha com número de identificação único e válido em todo o país. O documento terá um QR Code que poderá ser fixado na coleira do animal, permitindo que, em caso de perda, qualquer pessoa consiga localizar o tutor e ajudar o cão ou gato a voltar para casa. Os tutores cadastrados também terão acesso a informações sobre campanhas públicas de castração, vacinação e microchipagem em sua região, facilitando o acesso aos serviços públicos de cuidado e bem-estar animal. Além disso, o SinPatinhas permitirá o acompanhamento da destinação de recursos federais para essas ações em cada ente federativo ou beneficiário de emendas parlamentares, promovendo mais transparência nos gastos públicos. O SinPatinhas é o resultado da Lei nº 15.046/2024, que autorizou a criação de um Cadastro Nacional de Animais Domésticos. Já o ProPatinhas foi uma das políticas públicas mais votadas no Plano Plurianual Participativo, o que evidenciou a ampla demanda da sociedade por ações estruturantes na área de proteção animal.";"Não";"Não";"Sim";
2025;1;"1617";"1305";"0168";"07F2";"Propor e articular a criação de arranjos coletivos para a produção e comercialização de produtos indígenas de valor agregado adequados à organização social";"Propor e articular a criação de arranjos coletivos para a produção e comercialização de produtos indígenas de valor agregado adequados à organização social";"84000";"MPI/SEDAT E Funai/DPT";"Geração de renda";"Não";"";"";
2025;1;"1617";"1305";"0514";"080E";"Articular a aprovação de lei instituindo a PNGATI (PL 4347/2021)";"Articular a aprovação de lei instituindo a Política Nacional de Gestão Territorial e Ambiental de Terras Indígenas (PL 4347/2021).";"84000";"MPI/SEGAT";"PNGATI convertida em política de Estado. Maior disseminação de instrumentos de gestão territorial e ambiental em territórios indígenas.";"Sim";"Não";"";
2025;1;"1617";"1305";"0514";"080F";"Articular a aprovação de lei que regulamenta a atividade indígena em gestão territorial e ambiental em terras indígenas (PL 2936/2022)";"Articular a aprovação de lei que regulamenta a atividade indígena em gestão territorial e ambiental em terras indígenas (PL 2936/2022)";"84000";"MPI/SEGAT";"Ampliar a autonomia dos povos indígenas. Ampliar a capacidade de as comunidades indígenas se organizarem socioeconomicamente em suas terras, levando em conta os riscos socioambientais e climáticos, bem como o crescimento demográfico.";"Sim";"Não";"";
2025;1;"1617";"1305";"0514";"09BD";"Propor a criação de uma normativa específica para os produtos indígenas no âmbito de programa específico (Sociobioeconomia Indígena)";"Propor a criação de uma normativa específica para os produtos indígenas no âmbito de programa específico (Sociobioeconomia Indígena)";"84000";"MPI/SEGAT";"Organizar e promover valores interculturais e a sociobiodiversidade dos territórios indígenas.";"Não";"Não";"";
2025;1;"1617";"1305";"0514";"0817";"Propor critérios para a regulamentação do REDD+ e de créditos de carbono em terras indígenas";"Trata-se de regulamentar a participação de comunidades indígenas em projetos de REDD+ e de créditos de carbono, de modo a evitar decisões que não respeitem a autodeterminação dos povos indígenas afetados.";"84000";"MPI/SEGAT";"Maior respeito à autodeterminação dos povos indígenas. Redução de riscos de corrosão social advindos da interação entre comunidades indígenas e projetos ligados à mercantilização do carbono. Repartição mais justa dos benefícios advindos de projetos carbono.";"Não";"Não";"";
2025;1;"1617";"1305";"0514";"0810";"Propor e a articular a criação do Fundo Biomas Indígenas";"Esta medida consiste em estudar a conveniência e viabilidade de criar um fundo para financiar ações exclusivas para povos indígenas, articular esforços, parcerias e capacidade técnica para a construção do fundo com parceiros como o BNDES e a GIZ, e por fim efetivar a criação do Fundo.";"84000";"MPI/SE E MPI/SEGAT";"Espera-se garantir recursos destinados à efetivação dos direitos dos povos indígenas e a iniciativas de gestão territorial e ambiental e promoção das diversas formas de bem viver indígena. Com o Fundo Biomas Indígenas, doadores e outros investidores interessados em apoiar projetos para povos indígenas terão à sua disposição um instrumento de apoio específico com esse enfoque e, por outro lado, garante-se o financiamento de projetos para povos indígenas, que nos casos de outros fundos existentes (como Fundo Amazônia e Fundo Clima), precisam disputar recursos com projetos com diferentes enfoques. Prevê-se que as organizações públicas, privadas e comunitárias que atuam com povos indígenas irão se ampliar e se qualificar para a gestão de projetos e o acesso a recursos. Com isso, as ações em prol dos povos indígenas e da gestão de seus territórios irão se ampliar e se aprimorar, ampliando a capacidade do Estado e da sociedade em superar problemas sociais, econômicos e ambientais que atingem sobretudo as populações indígenas, de efetivar os direitos dos povos indígenas e de valorizar e preservar a memória e o patrimônio linguístico e cultural dos povos indígenas.";"Sim";"Não";"";
2025;1;"1617";"1305";"0514";"0814";"Propor normatização dispondo sobre a comercialização da arte indígena com partes de animais silvestres";"Editar proposta de normativo dispondo sobre a comercialização da arte indígena com partes de animais silvestres, posto que comunidades indígenas vivem da biodiversidade de seus territórios e a arte com partes de animais silvestres não segue a lógica exploratória que ameaça espécies de extinção e que motiva a legislação restritiva.";"84000";"Funai/DPDS/CGETNO";"Geração de renda.";"Não";"";"";
2025;1;"1617";"1305";"0514";"0813";"Propor normatização dispondo sobre o licenciamento ambiental de empreendimentos produtivos de iniciativa indígena";"Editar proposta de normativo dispondo sobre o licenciamento ambiental de empreendimentos produtivos de iniciativa indígena, levando-se em conta as especificidades das comunidades indígenas.";"84000";"Funai/DPDS/CGETNO";"Espera-se que com isso dar mais eficiência aos processos de licenciamento ambiental de empreendimentos produtivos de iniciativa indígena.";"Não";"";"";
2025;1;"1617";"1305";"0514";"0811";"Propor Portaria Interministerial entre MPI e MMA dispondo sobre a coleta de sementes para a restauração ambiental";"Trabalhar junto com o MMA para editar Portaria Interministerial regulamentando, por meio de critérios técnicos e procedimentais, a coleta de sementes e demais propágulos de espécies vegetais nativas em Terras Indígenas, com fins de restauração ambiental.";"84000";"MPI/SEGATI e Funai/DPDS/CGGAM";"Geração de renda para as comunidades indígenas envolvidas. Conservação de espécies nativas e restauração ambiental em Terras Indígenas e outras áreas degradadas.";"Não";"";"";
