"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.4.2-AI";"Apoiar o desenvolvimento de novas tecnologias para a extração e processamento de produtos da biodiversidade";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.1.4.4-AI";"Ampliar a promoção do acesso ao crédito para o desenvolvimento sustentável de cadeias produtivas da bioeconomia";
2024;"5116";"1250";"0173";"0339";"Aprimoramento do policiamento orientado por inteligência";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2024;"5116";"1250";"0120";"0340";"Intensificação do enfrentamento a crimes ambientais";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.2-AI";"Fortalecer políticas de enfrentamento à extração ilegal de recursos naturais em áreas da União na Amazônia Legal";
2024;"5116";"1250";"0120";"0340";"Intensificação do enfrentamento a crimes ambientais";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2024;"1144";"1255";"0175";"0341";"Mapeamento das microbacias prioritárias do Brasil para subsidiar ações de conservação de solo e água.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2024;"1144";"1255";"0175";"0341";"Mapeamento das microbacias prioritárias do Brasil para subsidiar ações de conservação de solo e água.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2024;"1144";"1255";"0175";"0341";"Mapeamento das microbacias prioritárias do Brasil para subsidiar ações de conservação de solo e água.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2024;"1144";"1255";"0175";"0342";"Levantamento e mapeamento dos solos das principais regiões de importância agrícola do Brasil.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2024;"1144";"1255";"0175";"0342";"Levantamento e mapeamento dos solos das principais regiões de importância agrícola do Brasil.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2024;"1144";"1255";"0175";"0342";"Levantamento e mapeamento dos solos das principais regiões de importância agrícola do Brasil.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2024;"1144";"1255";"0175";"0347";"Instalação de Unidades de Referência Tecnológica (URTs) com sistemas irrigados sustentáveis, integrados a ações de conservação de água e solo e Águas do Agro.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.1.1-AI";"Apoiar estudos, levantamentos e projetos para fomentar, reconhecer e valorizar as cadeias produtivas de baixa emissão de carbono";
2024;"1144";"1255";"0175";"0347";"Instalação de Unidades de Referência Tecnológica (URTs) com sistemas irrigados sustentáveis, integrados a ações de conservação de água e solo e Águas do Agro.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.1.1-AI";"Apoiar ações, estudos e projetos para a reestruturação produtiva de baixo carbono";
2024;"1144";"1255";"0175";"0347";"Instalação de Unidades de Referência Tecnológica (URTs) com sistemas irrigados sustentáveis, integrados a ações de conservação de água e solo e Águas do Agro.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2024;"1144";"1255";"0175";"0347";"Instalação de Unidades de Referência Tecnológica (URTs) com sistemas irrigados sustentáveis, integrados a ações de conservação de água e solo e Águas do Agro.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2024;"1144";"1255";"0175";"0348";"Recuperação de áreas degradadas pela expansão do cultivo do cacau em sistemas agroflorestais e consorciados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2024;"5112";"1302";"0184";"0352";"Ampliação do número de matrículas em cursos de pós-graduação em nível de mestrado profissional e doutorado profissional.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.5.2-AI";"Apoiar a ampliação do número de matrículas em cursos de pós-graduação em nível de mestrado profissional e doutorado profissional";
2024;"5112";"1302";"0184";"0352";"Ampliação do número de matrículas em cursos de pós-graduação em nível de mestrado profissional e doutorado profissional.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.1-AI";"Apoiar programas de pós-graduação em áreas estratégicas para o desenvolvimento da região, como biotecnologia, tecnologia da informação e engenharia";
2024;"5112";"1302";"0184";"0355";"Ampliação do número de reconhecimento e certificações de saberes e experiências profissionais aos trabalhadores.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.1.2.2-AI";"Reconhecer e certificar saberes e experiências profissionais dos trabalhadores";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.5.2-AI";"Estimular a criação de negócios de base tecnológica com foco em bioeconomia";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.4.3-AI";"Apoiar projetos de pesquisa científica e inovação tecnológica para otimização de processos com agregação de valor a produtos e serviços das cadeias da biodiversidade.";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.3.2-AI";"Apoiar estudos e projetos de tecnologias para o desenvolvimento sustentável - economia circular";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"2.1.5.1-AI";"Apoiar projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade";
2024;"1189";"1319";"0258";"1514";"Projetos de pesquisa científica e inovação tecnológica com agregação de valor a produtos e serviços das cadeias da biodiversidade.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.6.2-AI";"Promover a pesquisa científica e tecnológica em Bioeconomia, com agregação de valor a produtos, processos e serviços das cadeias produtivas da biodiversidade da região Nordeste";
2024;"5837";"1325";"0304";"1528";"Criação de equipamentos estaduais ou regionais do Ministério dos Direitos Humanos e da Cidadania (MDHC)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.11.2-AI";"Apoiar a implantação de equipamentos estaduais ou Regionais do Ministério dos Direitos Humanos e da Cidadania";
2024;"5837";"1325";"0304";"1528";"Criação de equipamentos estaduais ou regionais do Ministério dos Direitos Humanos e da Cidadania (MDHC)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.6.1-AI";"Apoiar projetos/iniciativas para consolidação e capilarização de políticas de promoção da cidadania e dos direito humanos, em articulação com estados e municípios";
2024;"5111";"1281";"0460";"1541";"Promoção do acesso à formação superior pública, priorizando a formação inicial para a educação básica, mediante graduações e cursos sequenciais ofertados remotamente.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.2.3.3-AI";"Apoiar a qualificação dos profissionais da educação em ações de formação inicial e continuada visando a melhoria das práticas pedagógicas, da gestão escolar e do desenvolvimento integral do educando";
2024;"5111";"1281";"0460";"1541";"Promoção do acesso à formação superior pública, priorizando a formação inicial para a educação básica, mediante graduações e cursos sequenciais ofertados remotamente.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.1.3.2-AI";"Ampliar a adequação da formação docente dos profissionais da educação básica";
2024;"5837";"1325";"0307";"1577";"Ampliação de informações e indicadores de Direitos Humanos produzidos e disponibilizados para a sociedade pelo ObservaDH";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.1.4-AI";"Produzir, gerir e divulgar dados, informações e conhecimentos sobre a Política Nacional dos Direitos da Criança e do Adolescente e a Política Nacional de Educação Especial, em articulação com as esferas estadual, distrital e municipal, inclusive sobre o aprimoramento dos sistemas de informação";
2024;"2304";"1310";"0217";"1601";"Revitalização e ampliação dos Núcleos de Estudos em Agroecologia (NEAs) e dos Centros Vocacionais de Agroecologia e Produção Orgânica";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.6.1-AI";"Apoiar projetos de tecnologias sociais em ICTs, e em Centros Vocacionais Tecnológicos (CVTs), especialmente em regiões de maior vulnerabilidade socioambiental";
2024;"2304";"1310";"0217";"1601";"Revitalização e ampliação dos Núcleos de Estudos em Agroecologia (NEAs) e dos Centros Vocacionais de Agroecologia e Produção Orgânica";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"2.1.1.1-AI";"Promover acesso aos resultados do desenvolvimento científico e tecnológico, a partir da difusão de tecnologias e a popularização da ciência, para contribuir para a resolução de problemas sociais e melhoria de vida da população";
2024;"2304";"1310";"0217";"1601";"Revitalização e ampliação dos Núcleos de Estudos em Agroecologia (NEAs) e dos Centros Vocacionais de Agroecologia e Produção Orgânica";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"7.3.2.1-AI";"Ampliar e fortalecer o apoio a unidades de ensino profissionalizante voltadas à difusão de conhecimentos práticos na área de serviços técnicos e à transferência de conhecimentos tecnológicos na área de processos produtivos";
2024;"2321";"1270";"0054";"1620";"Seleção - Revitalização de bacias hidrográficas";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.8.4-AI";"Apoiar a elaboração de estudos e projetos em apoio a execução de programas de revitalização de bacias hidrográficas";
2024;"2321";"1270";"0054";"1620";"Seleção - Revitalização de bacias hidrográficas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.2.2-AI";"Revitalização de bacias hidrográficas";
2024;"5126";"1337";"0455";"1632";"Cursos de formação em paradesporto";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.5.1-AI";"Implementar e qualificar equipamentos públicos voltados para atividades esportivas da população, incluindo pessoas idosas e com deficiência";
2024;"5126";"1337";"0455";"1632";"Cursos de formação em paradesporto";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.1.1-AI";"Ampliar o acesso aos esportes educacional, amador e de lazer em áreas de vulnerabilidade social, valorizando as iniciativas intersetoriais para garantia e promoção de direitos sociais de saúde, educação, esporte, lazer e cultura";
2024;"5117";"1266";"0481";"1663";"Centros de referência de plantas medicinais e fitoterápicos apoiados.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.8.2-AI";"Criar um centro de pesquisa para o desenvolvimento de novas tecnologias baseadas em recursos biológicos da Amazônia";
