Exercício;"Código Agenda";"Programa";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";
2024;9;"5135";"04E5";" Implementação do AÇÃO JOVEM ? diagnóstico, monitoramento, contratação de consultores, cadastramento de beneficiários e fiscalização. ";"Gerir de forma eficiente, efetiva e eficaz a implementação do Programa e o alcance do número de beneficiários cadastrados (jovens em situação de vulnerabilidade econômica ou inscritos no Cadastro Único/IDJovem)";"20000";"Secretaria Nacional de Juventude";"Modelo de gestão implementado, de forma eficiente, efetiva e eficaz, para a implementação do Programa e o alcance do número de beneficiários cadastrados (jovens em situação de vulnerabilidade econômica ou inscritos no Cadastro Único/IDJovem)";"Sim";"";
2024;9;"5135";"04BC";"Implementar a Política Nacional de Juventude";"Executar, acompanhar e monitorar a Política Nacional de Juventude.";"20000";"Secretaria Nacional de Juventude";"Política em execução.";"Sim";"";
2024;9;"5135";"04BB";"Plano Nacional de Juventude";"articular a formulação, aprovação, sanção e executar e monitorar o Plano Nacional de Juventude";"20000";"Secretaria Nacional de Juventude";"Plano aprovado, vigente e em execução.";"";"";
2024;9;"5135";"04C2";"Priorizar e focalizar recortes de gênero, raça, etnia e território";"Priorizar e focalizar, nas ações e metas do programa, sempre que aplicável, recortes de gênero, raça, etnia e território, observando a transversalidade do tema.";"20000";"Secretaria Nacional de Juventude";"Focalização de recortes de minorias e populações vulnerabilizadas na formulação e execução de políticas públicas de juventude.";"";"";
2024;9;"5135";"04BD";"Resoluções da IV Conferência Nacional da Juventude.";"Monitorar e publicizar as resoluções da IV Conferência Nacional da Juventude.";"20000";"Secretaria Nacional de Juventude";"Cumprimento, de forma transversal e interinstitucional, das resoluções apresentadas e aprovadas pelos delegados da IV Conferência Nacional da Juventude, em 2027, para o quadriênio seguinte.";"Não";"";
2024;9;"5135";"04C4";"Seminários Temáticos sobre Políticas Públicas de Juventude";"Realizar Seminários Temáticos sobre Políticas Públicas de Juventude e seus impactos, em parceria com o CONJUVE e a sociedade civil.";"20000";"Secretaria Nacional de Juventude";"Realizar, ao menos, 1 Seminário Temático anual sobre Políticas Públicas de Juventude e seus impactos, em parceria com o CONJUVE e a sociedade civil.";"";"";
2024;9;"5501";"060F";"Contas Satélite";"Construção de metodologia para contabilização do trabalho não remunerado de cuidados nas contas nacionais, como uma conta satélite. Cálculo anual da contribuição do trabalho não remunerado de cuidados para a economia e a produção.";"55000";"Secretaria Nacional de Cuidados e Família";"Visibilidade da importância do valor econômico do trabalho não remunerado de cuidados.";"";"";
2024;9;"5501";"0609";"Estrutura de governança intersetorial e interfederativa para monitoramento da implementação do Plano Nacional de Cuidados.";"A estrutura de governança envolvendo os diversos órgãos da Administração Pública Federal e representações dos entes federados no monitoramento da implementação do Plano Nacional de Cuidados é crucial para garantir a execução intersetorial do Plano, bem como para levar em consideração as múltiplas realidades regionais quando da execução de uma política formulada no nível federal.";"55000";"Secretaria Nacional de Cuidados e Família";"Execução das ações previstas no Plano Nacional de Cuidados.";"";"";
2024;9;"5501";"0608";"Instância participativa de acompanhamento do Plano Nacional de Cuidados";"Instância, com representação da sociedade civil, de subsídio para o monitoramento da implementação das ações previstas no Plano Nacional de Cuidados.";"55000";"Secretaria Nacional de Cuidados e Família";"Maior controle social sobre a implementação das ações previstas no Plano Nacional de Cuidados.";"";"";
2024;9;"5501";"060D";"Módulo de Uso do Tempo na Pesquisa Nacional por Amostra de Domicílios Contínua";"Inclusão de módulo de uso do tempo na Pesquisa Nacional por Amostra de Domicílios Contínua (PNADc) para que seja possível identificar a forma como as pessoas alocam tempo em diferentes atividades, em particular em trabalhos de cuidado não remunerados, subsidiando, assim, a elaboração e o monitoramento de políticas de corresponsabilização pelo trabalho de cuidado.";"55000";"Secretaria Nacional de Cuidados e Família";"Inclusão de módulo de uso do tempo na Pesquisa Nacional por Amostra de Domicílios e aplicação de seu questionário.";"";"";
2024;9;"5501";"060B";"Observatório de Cuidados";"O Observatório de Cuidados produzirá e divulgará informações e dados sobre as políticas de cuidados, estimulando a produção de estudos e pesquisas sobre o tema, bem como permitindo a disseminação e consulta centralizada de informações sobre a temática.";"55000";"Secretaria Nacional de Cuidados e Família";"Estímulo à produção e disseminação de conhecimentos sobre cuidados e aprimoramento da gestão de informações sobre o tema.";"";"";
2024;9;"5501";"0606";"Plano Nacional de Cuidados";"O Plano Nacional de Cuidados, a ser proposto pelo Grupo de Trabalho Interministerial especificamente instituído com esta finalidade, definirá as estratégias do Governo Federal para a materialização do direito ao cuidado e da corresponsabilização pela provisão de cuidados no país.";"55000";"Secretaria Nacional de Cuidados e Família";"Reconhecimento do direito ao cuidado, expansão e qualificação da oferta de serviços e corresponsabilização pela provisão de cuidados no país.";"";"";
2024;9;"5501";"0601";"Política Nacional de Cuidados";"A Política Nacional de Cuidados, a ser proposta pelo Grupo de Trabalho Interministerial especificamente instituído com esta finalidade, definirá as linhas gerais para o reconhecimento do direito ao cuidado e para a corresponsabilização pela provisão de cuidados no país.";"55000";"Secretaria Nacional de Cuidados e Família";"Reconhecimento do direito ao cuidado, expansão e qualificação da oferta de serviços e corresponsabilização pela provisão de cuidados no país.";"Sim";"";
2024;9;"5802";"064D";"Distribuição de obras literárias infanto-juvenil escritas por povos e comunidades tradicionais de matriz africana, povos de terreiros e ciganos em escolas da Educação Básica.";"Trata-se de impressão de obras literárias para distribuição nas escolas de ensino fundamental e médio, voltadas ao enfrentamento do racismo contra essas populações tradicionais atendidas pelo Ministério da Igualdade Racial.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Difusão do conhecimento ancestral dos povos e comunidades tradicionais de matriz africana, povos de terreiro e ciganos.";"Não";"";
2024;9;"5802";"065D";"Realizar interlocução com o Ministério da Educação para ampliar o número de matrículas dos Povos Ciganos na Educação de Jovens e Adultos (EJA).";"A falta de acesso pelos povos ciganos a uma educação básica faz com que a taxa de alfabetização dessa população seja muito baixa. Por isso, a necessidade de melhorias no acesso e na priorização de ampliação de matrícula para essa população.";"67000";"Secretaria de Políticas para Quilombolas, Povos e Comunidades Tradicionais de Matriz Africana, Povos de Terreiros e Ciganos";"Ampliar o número de matrículas dos Povos Ciganos na Educação de Jovens e Adultos (EJA).";"Não";"";
2024;9;"5816";"056A";"Avaliar e rever o Plano Nacional de Atendimento Socioeducativo?? ";"O Plano Nacional de Atendimento Socioeducativo?? é a expressão operacional dos marcos legais do Sistema de Atendimento Socioeducativo, traduzida por meio de uma matriz de responsabilidades e seus eixos de ação. Ele orienta o planejamento, a construção, a execução, o monitoramento e a avaliação dos Planos Estaduais, Distrital e Municipais Decenais do SINASE. Com o fim de sua vigência decenal, em 2023, a avaliação e revisão do plano torna-se ação prioritária. Diante disso,? o CONANDA destinou recurso para a execução desta medida institucional.";"81000";"SECRETARIA NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE ";"Atualizar as diretrizes para atuação no campo do sistema socioeducativo pelos próximos 10 anos.?";"Não";"";
2024;9;"5816";"0562";"Constituir Comissão Interministerial e Intersetorial para revisar o Plano de Convivência Famíliar e Comunitária.";"Constituição de Comissão Interministerial e intersetorial voltada para revisão, acompanhamento e monitoramento do Plano Nacional de Convivência Familiar e Comunitária.";"81000";"SECRETARIA NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE ";"Comissão constituída para revisar o Plano Nacional de Convivência Familiar e Comunitária e acompanhar sua execução.";"Não";"";
2024;9;"5816";"0878";"Criar Programa de Pré Proteção para crianças e adolescentes, com suas famílias, e jovens até os 21 anos egressos da medida socioeducativa, que se encontram em aguardo para inclusão no PPCAAM.";"A ação refere à criação e execução, por parte do Ministério da Justiça e Segurança Pública, do Programa de Proteção Provisória de Crianças e Adolescentes e suas Famílias, em situação de ameaça iminente de morte e/ou pessoas que solicitaram ingresso, mas aguardam deliberação acerca da sua inclusão no PPCAAM, por meio de medidas de proteção e assistência integral, em caráter transitório, provisório e emergencial.";"81000";"SECRETARIA NACIONAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE";"Todos os 26 estados e Distrito Federal com programas ativos.";"Não";"";
