"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2025;"5116";"1250";"0123";"0270";"Capacitação de servidores da PF e convidados em investigações de crimes cibernéticos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.3-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente";
2025;"5116";"1250";"0123";"0270";"Capacitação de servidores da PF e convidados em investigações de crimes cibernéticos";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.5.1-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente.";
2025;"2321";"1270";"0056";"0271";"Implantação do Cinturão das Águas do Ceará - Trecho 1 145KM";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.2-AI";"Construção de canais e ramais";
2025;"5116";"1250";"0125";"0274";"Capacitação de servidores da PF e convidados em investigações com foco patrimonial";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2025;"5116";"1250";"0125";"0277";"Aumento da apreensão de cocaína com a finalidade de descapitalização de organizações criminosas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2025;"5116";"1250";"0125";"0277";"Aumento da apreensão de cocaína com a finalidade de descapitalização de organizações criminosas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.1-AI";"Promover ações para a prevenção da criminalidade, combate ao crime organizado e tráfico de drogas e de armas";
2025;"2305";"1251";"0157";"0290";"Brasil Digital - Expansão da TV Digital aberta";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.6.1-AI";"Implantar a infraestrutura básica para acesso aos canais digitais de TV aberta ";
2025;"2305";"1251";"0157";"0290";"Brasil Digital - Expansão da TV Digital aberta";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.4.1-AI";"Aumentar a oferta de canais digitais de TV Aberta à população na área de atuação da SUDENE";
2025;"5804";"1304";"0169";"0319";"Bolsas para preparação para ingresso nos cargos efetivos do serviço público federal.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5804";"1304";"0167";"0330";"Bolsas para estudantes negros de graduação e pós graduação";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5116";"1250";"0173";"0334";"Potencialização de ações de enfrentamento à criminalidade";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2025;"5116";"1250";"0173";"0334";"Potencialização de ações de enfrentamento à criminalidade";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.4-AI";"Implantar ações para prevenção da violência e criminalidade com foco em ações de segurança na faixa de fronteira";
2025;"5116";"1250";"0173";"0334";"Potencialização de ações de enfrentamento à criminalidade";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.1-AI";"Promover ações para a prevenção da criminalidade, combate ao crime organizado e tráfico de drogas e de armas";
2025;"5804";"1304";"0167";"0336";"Apoio técnico para fomentar a aplicação da Lei 10639/2003, que estabelece as diretrizes e bases da educação nacional, para incluir no currículo oficial da Rede de Ensino a obrigatoriedade da temática ?História e Cultura Afro-Brasileira? e dá outras providências.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5116";"1250";"0173";"0337";"Intensificação de ações educativas e intervenções voltadas ao enfrentamento a crimes contra os Direitos Humanos nas rodovias federais";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.2-AI";"Implantar infraestrutura para prevenção da violência e criminalidade com foco na segurança cidadã e cultura da paz";
2025;"5116";"1250";"0173";"0339";"Aprimoramento do policiamento orientado por inteligência";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2025;"5116";"1250";"0120";"0340";"Intensificação do enfrentamento a crimes ambientais";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.2-AI";"Fortalecer políticas de enfrentamento à extração ilegal de recursos naturais em áreas da União na Amazônia Legal";
2025;"5116";"1250";"0120";"0340";"Intensificação do enfrentamento a crimes ambientais";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.3.3-AI";"Fortalecer políticas para o combate de tráfico de entorpecentes, de armas, de pessoas, de recursos naturais (biopirataria)";
2025;"2305";"1251";"0105";"0359";"Infraestrutura de backhaul de fibra óptica em municípios";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.2.1.2-AI";"Ampliar backhaul";
2025;"5804";"1304";"0188";"0369";"Mecanismos de incentivo à presença de pessoas negras no mercado de trabalho do setor privado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5804";"1304";"0188";"0378";"Parcerias com instituições privadas para a formação de pessoas negras, visando a ascensão na ocupação de cargos de gestão, coordenação, gerência e alta administração.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5804";"1304";"0188";"0379";"Parcerias firmadas para a promoção de empreendimentos de pessoas negras";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5803";"1298";"0206";"0390";"Documento técnico sobre a Saúde da Juventude Negra para subsidiar a formação dos profissionais que atuam no SUS.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2025;"5804";"1304";"0203";"0400";"Formação em gestão pública para promoção da igualdade racial";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"2321";"1270";"0056";"0402";"Recuperação do Dique Negreiros- Correção de anomalias, como por exemplo surgência de água.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.4-AI";"Segurança de barragens";
2025;"5803";"1298";"0222";"0403";"Formações para agentes da Segurança Pública";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2025;"2321";"1270";"0056";"0404";"PISF- Recuperação da Barragem de Jati";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.4-AI";"Segurança de barragens";
2025;"5804";"1304";"0226";"0412";"Produtos e equipamentos de infraestruturas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5804";"1304";"0226";"0419";"Apoio técnico, por meio de visitas, a iniciativas subnacionais de promoção da igualdade racial no âmbito do SINAPIR";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"5802";"1323";"0264";"0551";"Formação para gestores servidores públicos acerca dos direitos dos quilombolas, povos e comunidades tradicionais de matriz africana, povos de terreiro e ciganos nas instituições públicas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2025;"3105";"1297";"0114";"0586";"Construção ou manutenção de embarcações";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.2.2-AI";"Ampliação do acesso a financiamentos para modernização do modal hidroviário na Amazônia ";
2025;"3105";"1297";"0114";"0593";"Construção ou manutenção de estaleiros";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.2.2-AI";"Ampliação do acesso a financiamentos para modernização do modal hidroviário na Amazônia ";
2025;"3105";"1297";"0114";"0610";"Construção ou manutenção de infraestruturas portuárias";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.1.2.2-AI";"Ampliação do acesso a financiamentos para modernização do modal hidroviário na Amazônia ";
2025;"5816";"1313";"0190";"0645";"Formação de atores do Sistema de Garantia de Direitos (SGD)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.1.1-AI";"Fortalecer e qualificar a atuação dos agentes, dos órgãos e das entidades que integram o Sistema de Garantia de Direitos da Criança e do Adolescente, por meio de ações formativas que incluam informações sobre a Agenda Transversal e Multissetorial da Primeira Infância";
2025;"5115";"1300";"0310";"0663";"Conciliações realizadas em pedidos de cooperação jurídica internacional em matéria de subtração internacional de crianças e adolescentes.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.3-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente";
2025;"5115";"1300";"0310";"0663";"Conciliações realizadas em pedidos de cooperação jurídica internacional em matéria de subtração internacional de crianças e adolescentes.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.5.1-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente.";
2025;"5115";"1300";"0338";"0728";"Intensificação e Aprimoramento da análise dos Jogos eletrônicos e aplicativos classificados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.1.3-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente";
2025;"5115";"1300";"0338";"0728";"Intensificação e Aprimoramento da análise dos Jogos eletrônicos e aplicativos classificados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.5.1-AI";"Articular a rede de proteção para tornar mais preciso e eficiente o enfrentamento à exploração sexual de crianças e às demais violações de direitos, com a constante interação com o Sistema de Garantia de Direitos da Criança e do Adolescente.";
2025;"2321";"1270";"0055";"0971";"Implantação do Projeto Público de Irrigação do Baixio de Irecê";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.2.1-AI";"Apoiar a implementação de Polos e Projeto Público de irrigação";
2025;"2321";"1270";"0055";"0976";"Implantação do Projeto Público de Irrigação Marrecas Jenipapo, no Estado do Piauí";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.2.1-AI";"Apoiar a implementação de Polos e Projeto Público de irrigação";
2025;"2321";"1270";"0054";"0991";"Implementação de ações de conservação de água e solo - Programa Produtor de Água";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.8.4-AI";"Apoiar a elaboração de estudos e projetos em apoio a execução de programas de revitalização de bacias hidrográficas";
2025;"2321";"1270";"0054";"0991";"Implementação de ações de conservação de água e solo - Programa Produtor de Água";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.2.2-AI";"Revitalização de bacias hidrográficas";
